Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
d014801	Alitretinoin	D000077556	5300-03-8	IL12A	3592	Homo sapiens	9606	17118196|17475839
d014801	Alitretinoin	D000077556	5300-03-8	IL12B	3593	Homo sapiens	9606	17118196|17475839
d014801	Alitretinoin	D000077556	5300-03-8	IL13	3596	Homo sapiens	9606	17118196
d014801	Alitretinoin	D000077556	5300-03-8	IL1B	3553	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	IL2	3558	Homo sapiens	9606	12421932|17118196
d014801	Alitretinoin	D000077556	5300-03-8	IL24	11009	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	IL4	3565	Homo sapiens	9606	17118196
d014801	Alitretinoin	D000077556	5300-03-8	IL5	3567	Homo sapiens	9606	17118196
d014801	Alitretinoin	D000077556	5300-03-8	INS	3630	Homo sapiens	9606	11348869
d014801	Alitretinoin	D000077556	5300-03-8	IRF1	3659	Homo sapiens	9606	16085646|16636311|17229644
d014801	Alitretinoin	D000077556	5300-03-8	ITGA4	3676	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	ITGAM	3684	Homo sapiens	9606	15964820
d014801	Alitretinoin	D000077556	5300-03-8	ITGAX	3687	Homo sapiens	9606	15964820
d014801	Alitretinoin	D000077556	5300-03-8	ITGB2	3689	Homo sapiens	9606	15964820
d014801	Alitretinoin	D000077556	5300-03-8	IVL	3713	Homo sapiens	9606	17034753|8853895
d014801	Alitretinoin	D000077556	5300-03-8	JUN	3725	Homo sapiens	9606	19812349|8950452
d014801	Alitretinoin	D000077556	5300-03-8	KLK10	5655	Homo sapiens	9606	16800735
d014801	Alitretinoin	D000077556	5300-03-8	KRT1	3848	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT10	3858	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT14	3861	Homo sapiens	9606	15982314|8853895
d014801	Alitretinoin	D000077556	5300-03-8	KRT15	3866	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT17	3872	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT18	3875	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	KRT19	3880	Homo sapiens	9606	11214822|15982314|17034753
d014801	Alitretinoin	D000077556	5300-03-8	KRT5	3852	Homo sapiens	9606	15982314|8853895
d014801	Alitretinoin	D000077556	5300-03-8	KRT6A	3853	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT7	3855	Homo sapiens	9606	15982314|17034753
d014801	Alitretinoin	D000077556	5300-03-8	KRT75	9119	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	KRT8	3856	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	LAMA2	3908	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	LAMA3	3909	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	LAMC3	10319	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	LCN2	3934	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	LPL	4023	Homo sapiens	9606	16142410
d014801	Alitretinoin	D000077556	5300-03-8	MAP2	4133	Homo sapiens	9606	23500671
d014801	Alitretinoin	D000077556	5300-03-8	MEIS1	4211	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	MEIS2	4212	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	MEOX1	4222	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	MET	4233	Homo sapiens	9606	16192631
d014801	Alitretinoin	D000077556	5300-03-8	MFAP2	4237	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	MIR148B	442892	Homo sapiens	9606	34303791
d014801	Alitretinoin	D000077556	5300-03-8	MIR152	406943	Homo sapiens	9606	34303791
d014801	Alitretinoin	D000077556	5300-03-8	MIR29C	407026	Homo sapiens	9606	34303791
d014801	Alitretinoin	D000077556	5300-03-8	MITF	4286	Homo sapiens	9606	23489423
d014801	Alitretinoin	D000077556	5300-03-8	MMP10	4319	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	MUC5AC	4586	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	NCOA1	8648	Homo sapiens	9606	17223708|22227104
d014801	Alitretinoin	D000077556	5300-03-8	NEDD9	4739	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	NEFH	4744	Homo sapiens	9606	23500671
d014801	Alitretinoin	D000077556	5300-03-8	NEFL	4747	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	NKX3-1	4824	Homo sapiens	9606	16763719
d014801	Alitretinoin	D000077556	5300-03-8	NME2	4831	Homo sapiens	9606	28886987
d014801	Alitretinoin	D000077556	5300-03-8	NPM1	4869	Homo sapiens	9606	28886987
d014801	Alitretinoin	D000077556	5300-03-8	NR1H2	7376	Homo sapiens	9606	16888799
d014801	Alitretinoin	D000077556	5300-03-8	NR1H3	10062	Homo sapiens	9606	16888799|21268089
d014801	Alitretinoin	D000077556	5300-03-8	NR1I2	8856	Homo sapiens	9606	16632523
d014801	Alitretinoin	D000077556	5300-03-8	NR1I3	9970	Homo sapiens	9606	17223708|19686701|31312845
d014801	Alitretinoin	D000077556	5300-03-8	NR5A2	2494	Homo sapiens	9606	16357189
d014801	Alitretinoin	D000077556	5300-03-8	NRL	4901	Homo sapiens	9606	16854989
d014801	Alitretinoin	D000077556	5300-03-8	ODC1	4953	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	OLR1	4973	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	PADI4	23569	Homo sapiens	9606	15964820
d014801	Alitretinoin	D000077556	5300-03-8	PARP1	142	Homo sapiens	9606	16449964
d014801	Alitretinoin	D000077556	5300-03-8	PCSK2	5126	Homo sapiens	9606	15585599
d014801	Alitretinoin	D000077556	5300-03-8	PDGFB	5155	Homo sapiens	9606	11348869
d014801	Alitretinoin	D000077556	5300-03-8	PIR	8544	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	PKM	5315	Homo sapiens	9606	28886987
d014801	Alitretinoin	D000077556	5300-03-8	PLAAT4	5920	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	PLAT	5327	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	PPARA	5465	Homo sapiens	9606	16292757
d014801	Alitretinoin	D000077556	5300-03-8	PPARG	5468	Homo sapiens	9606	15707588
d014801	Alitretinoin	D000077556	5300-03-8	PPARGC1A	10891	Homo sapiens	9606	16513826
d014801	Alitretinoin	D000077556	5300-03-8	PRAME	23532	Homo sapiens	9606	16179254
d014801	Alitretinoin	D000077556	5300-03-8	PSG5	5673	Homo sapiens	9606	17475324
d014801	Alitretinoin	D000077556	5300-03-8	PTGS1	5742	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	PTGS2	5743	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	PTHLH	5744	Homo sapiens	9606	16243370
d014801	Alitretinoin	D000077556	5300-03-8	RAB27A	5873	Homo sapiens	9606	16449964
d014801	Alitretinoin	D000077556	5300-03-8	RARA	5914	Homo sapiens	9606	11139446|15375546|16179254|17034753|17045963|18180267
d014801	Alitretinoin	D000077556	5300-03-8	RARB	5915	Homo sapiens	9606	11139446|15375546|16760641|18180267|34303791
d014801	Alitretinoin	D000077556	5300-03-8	RARG	5916	Homo sapiens	9606	15375546|15615532|18180267|19812349|30639747
d014801	Alitretinoin	D000077556	5300-03-8	RARRES1	5918	Homo sapiens	9606	17034753
d014801	Alitretinoin	D000077556	5300-03-8	RB1	5925	Homo sapiens	9606	11348869|16273314
d014801	Alitretinoin	D000077556	5300-03-8	RHOA	387	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	RHOB	388	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	RNF5	6048	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	RXRA	6256	Homo sapiens	9606	11139446|15375546|15866424|15941851|16184197|16204233|16258897|16292757|16460010|16632523|16946489|17170071|17223708|17475324|19659691|19686701|19812349|27725436|30639747|31195007|31312845|8668150
d014801	Alitretinoin	D000077556	5300-03-8	RXRB	6257	Homo sapiens	9606	11939783|12898515|15941851|18207673|22227104|27565853|31195007
d014801	Alitretinoin	D000077556	5300-03-8	RXRG	6258	Homo sapiens	9606	11139446|15941851|31195007
d014801	Alitretinoin	D000077556	5300-03-8	S100A1	6271	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	S100A7	6278	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	S100A8	6279	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	S100A9	6280	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SCARB1	949	Homo sapiens	9606	16142410
d014801	Alitretinoin	D000077556	5300-03-8	SCD	6319	Homo sapiens	9606	11397803
d014801	Alitretinoin	D000077556	5300-03-8	SEMA6B	10501	Homo sapiens	9606	16525649
d014801	Alitretinoin	D000077556	5300-03-8	SERPINA3	12	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SERPINB2	5055	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SERPINB8	5271	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SERPINB9	5272	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SERPINE1	5054	Homo sapiens	9606	16192631
d014801	Alitretinoin	D000077556	5300-03-8	SLC16A1	6566	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SLC27A1	376497	Homo sapiens	9606	10777552
d014801	Alitretinoin	D000077556	5300-03-8	SLC5A5	6528	Homo sapiens	9606	16954431
d014801	Alitretinoin	D000077556	5300-03-8	SOCS1	8651	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SOCS2	8835	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SPP1	6696	Homo sapiens	9606	11139446
d014801	Alitretinoin	D000077556	5300-03-8	SPRR1B	6699	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	SREBF1	6720	Homo sapiens	9606	27622732
d014801	Alitretinoin	D000077556	5300-03-8	STAT1	6772	Homo sapiens	9606	16085646|21268089
d014801	Alitretinoin	D000077556	5300-03-8	STS	412	Homo sapiens	9606	16178010
d014801	Alitretinoin	D000077556	5300-03-8	SULT2A1	6822	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	TACSTD2	4070	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	TGFB1	7040	Homo sapiens	9606	16192631
d014801	Alitretinoin	D000077556	5300-03-8	TGFB1I1	7041	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	TGIF1	7050	Homo sapiens	9606	16192631
d014801	Alitretinoin	D000077556	5300-03-8	TGM1	7051	Homo sapiens	9606	15982314|8853895
d014801	Alitretinoin	D000077556	5300-03-8	TGM2	7052	Homo sapiens	9606	15964820|16158052|17034753|9516142
d014801	Alitretinoin	D000077556	5300-03-8	THBS1	7057	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	TNF	7124	Homo sapiens	9606	17118196|19812349
d014801	Alitretinoin	D000077556	5300-03-8	TNFRSF10A	8797	Homo sapiens	9606	16449964
d014801	Alitretinoin	D000077556	5300-03-8	TNFRSF10B	8795	Homo sapiens	9606	16449964
d014801	Alitretinoin	D000077556	5300-03-8	TNFSF10	8743	Homo sapiens	9606	16449964
d014801	Alitretinoin	D000077556	5300-03-8	TYR	7299	Homo sapiens	9606	23489423
d014801	Alitretinoin	D000077556	5300-03-8	UGDH	7358	Homo sapiens	9606	16292757
d014801	Alitretinoin	D000077556	5300-03-8	UVRAG	7405	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	VDR	7421	Homo sapiens	9606	12898515|16204233|16936639
d014801	Alitretinoin	D000077556	5300-03-8	VEGFA	7422	Homo sapiens	9606	16386082
d014801	Alitretinoin	D000077556	5300-03-8	VEGFC	7424	Homo sapiens	9606	15982314
d014801	Alitretinoin	D000077556	5300-03-8	VIM	7431	Homo sapiens	9606	28886987|31634547
d014801	Alitretinoin	D000077556	5300-03-8	VIPR1	7433	Homo sapiens	9606	16037943
d014801	Alitretinoin	D000077556	5300-03-8	WNT5B	81029	Homo sapiens	9606	15972578
d014801	Tretinoin	D014212	302-79-4	A1BG	1	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	A2M	2	Homo sapiens	9606	30093655
d014801	Tretinoin	D014212	302-79-4	AAAS	8086	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AAED1	427472	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AAMDC	28971	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AAR2	25980	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AARS	234734	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AARSD1	80755	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	AASDH	132949	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	AASDHPPT	60496	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	AATK	9625	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ABAT	18	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ABCA1	19	Homo sapiens	9606	23724009|30709899
d014801	Tretinoin	D014212	302-79-4	ABCA12	26154	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ABCA2	20	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABCA5	23461	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ABCA7	10347	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ABCB1	5243	Homo sapiens	9606	16223781|23284745
d014801	Tretinoin	D014212	302-79-4	ABCB10	23456	Homo sapiens	9606	12875902|33167477
d014801	Tretinoin	D014212	302-79-4	ABCB11	8647	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABCB4	5244	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ABCC12	94160	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABCC3	8714	Homo sapiens	9606	16249480
d014801	Tretinoin	D014212	302-79-4	ABCC4	10257	Homo sapiens	9606	21934132|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	ABCC6	368	Homo sapiens	9606	17045963
d014801	Tretinoin	D014212	302-79-4	ABCD3	5825	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ABCE1	6059	Homo sapiens	9606	16140955|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ABCF2	10061	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABCG1	9619	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ABCG2	9429	Homo sapiens	9606	20562004|21934132
d014801	Tretinoin	D014212	302-79-4	ABCG5	64240	Homo sapiens	9606	30709899
d014801	Tretinoin	D014212	302-79-4	ABCG8	64241	Homo sapiens	9606	30709899
d014801	Tretinoin	D014212	302-79-4	ABHD11	83451	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ABHD14B	84836	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABHD2	11057	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABI2	10152	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ABL1	25	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	ABLIM1	3983	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABRACL	58527	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ABRAXAS1	84142	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ABTB3	121551	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ACAA1	30	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACACA	31	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ACACB	32	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ACAD11	84129	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACADM	34	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ACADSB	36	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACADVL	37	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ACAN	176	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	ACAP2	23527	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACAT2	39	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ACBD6	84320	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACBD7	414149	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACD	65057	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACER2	340485	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACER3	55331	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACHE	43	Homo sapiens	9606	14599456
d014801	Tretinoin	D014212	302-79-4	ACKR3	57007	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ACO1	48	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ACOT11	26027	Homo sapiens	9606	23724009|23830798
d014801	Tretinoin	D014212	302-79-4	ACOT7	11332	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACOX1	51	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACP1	52	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ACP2	53	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACP3	55	Homo sapiens	9606	31600526
d014801	Tretinoin	D014212	302-79-4	ACPP	56318	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACSF3	197322	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ACSL1	2180	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ACSL4	2182	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACSM3	6296	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACSS2	55902	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACTA2	59	Homo sapiens	9606	17053324|17069765|21274875|23284745|33167477|34742744
d014801	Tretinoin	D014212	302-79-4	ACTB	60	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACTC1	70	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACTG1	71	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ACTG2	72	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	ACTL6B	51412	Homo sapiens	9606	22906706
d014801	Tretinoin	D014212	302-79-4	ACTN2	88	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ACTN3	89	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ACTR2	10097	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACTR3	10096	Homo sapiens	9606	15894607|33167477
d014801	Tretinoin	D014212	302-79-4	ACTR3C	653857	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACTR6	64431	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACVR2B	93	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ACVRL1	94	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	ACYP1	97	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADA	100	Homo sapiens	9606	15498508|15894607|33167477
d014801	Tretinoin	D014212	302-79-4	ADA2	51816	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAL	161823	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAM10	102	Homo sapiens	9606	15972296|16279945|19476501|33167477
d014801	Tretinoin	D014212	302-79-4	ADAM17	6868	Homo sapiens	9606	19476501|33167477
d014801	Tretinoin	D014212	302-79-4	ADAM19	8728	Homo sapiens	9606	23724009|23830798
d014801	Tretinoin	D014212	302-79-4	ADAM22	53616	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAM23	8745	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ADAM28	10863	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAM8	101	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADAM9	8754	Homo sapiens	9606	19476501|21934132
d014801	Tretinoin	D014212	302-79-4	ADAMDEC1	27299	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAMTS1	9510	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAMTS18	170692	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ADAMTS19	171019	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAMTS3	9508	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAMTS4	9507	Homo sapiens	9606	15894607|23724009
d014801	Tretinoin	D014212	302-79-4	ADAMTS5	11096	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAMTS6	11174	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAMTS7	11173	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAMTS9	56999	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADAMTSL2	9719	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADAMTSL4	54507	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAP2	55803	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADAR	103	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADARB1	104	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADAT2	134637	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADCK1	57143	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADCK3	100525602	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADCY1	107	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADCY4	196883	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADCY5	111	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ADCY7	113	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADD1	118	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADD3	120	Homo sapiens	9606	16054129|16140955|23724009|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	ADGRA2	25960	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADGRE1	2015	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	ADGRE2	30817	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADGRE3	84658	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADGRE5	976	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADGRF1	266977	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ADGRF5	221395	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADGRG1	9289	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	ADGRG3	222487	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADGRG5	221188	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADGRG6	57211	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADGRL1	22859	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADGRL4	64123	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADH1A	124	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ADH1B	125	Homo sapiens	9606	17279314
d014801	Tretinoin	D014212	302-79-4	ADH1C	126	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ADH5	128	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADI1	55256	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADIPOR2	79602	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ADIRF	10974	Homo sapiens	9606	16249480
d014801	Tretinoin	D014212	302-79-4	ADM	133	Homo sapiens	9606	16054129|21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	ADNP2	22850	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	ADORA2A	135	Homo sapiens	9606	31600526|33167477
d014801	Tretinoin	D014212	302-79-4	ADORA2B	136	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ADORA3	140	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	ADRA1B	147	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	ADRA2A	150	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ADRA2C	152	Homo sapiens	9606	23724009|23830798
